목적지명_통합,목적지X좌표,목적지Y좌표,표시용행정구역,방문건수,구분
하늘땅,127.121925284994,36.4357324200578,금학동,3.0,금요일
하늘정골청국장,127.15783001375875,36.506433738802734,의당면,1.0,금요일
하늘펜션,127.2399580191859,36.35984425228628,반포면,2.0,금요일
하봉저수지,127.18831356262656,36.49552066418124,세종특별자치시,1.0,금요일
하원정밀화학,127.268459330732,36.6626239774186,세종특별자치시,1.0,금요일
하이월드테크,126.976782556581,37.2440404446399,경기도 수원시 권선구,1.0,금요일
학생백화점,127.122369539111,36.4526749349583,중학동,1.0,금요일
한국개발연구원,127.3095090407096,36.48119266688215,세종특별자치시,1.0,금요일
한국건설생활환경시험연구원/대전충남지원,127.365661878222,36.3861774055978,대전광역시 유성구,1.0,금요일
한국문화연수원,127.01007298140298,36.56618910352379,사곡면,3.0,금요일
한국법제연구원,127.30222554847296,36.492119836570375,세종특별자치시,2.0,금요일
한국전통문화대학교,126.89750436338568,36.30729906470342,충청남도 부여군,1.0,금요일
한국침례신학대학교,127.326464166068,36.3858620084669,대전광역시 유성구,1.0,금요일
한국표준금거래소/세종점,127.256850584379,36.4917169884875,세종특별자치시,1.0,금요일
한글비공영주차장,127.07553531407515,37.643960933528106,서울특별시 노원구,1.0,금요일
한밭수목원,127.38801706985068,36.36994889192411,대전광역시 서구,3.0,금요일
한밭제일교회,127.325017349749,36.3016563171176,대전광역시 서구,1.0,금요일
한빛호텔,127.1549776643245,35.818565949095536,전라북도 전주시 완산구,1.0,금요일
한솔제지/천안공장,127.158912935977,36.6917828469916,세종특별자치시,1.0,금요일
한양손칼국수,127.123145140662,36.462703439893,웅진동,1.0,금요일
한일시멘트/전주공장,127.1020321514652,35.862843639740504,전라북도 전주시 덕진구,1.0,금요일
한화이센셜/평택사업장,126.850799297651,36.9850946320554,경기도 평택시,1.0,금요일
할머니딸곱창/봉명점,127.344528041702,36.3594357514346,대전광역시 유성구,1.0,금요일
항월리복지회관,127.12073275341,36.244584338984,충청남도 논산시,1.0,금요일
해맑은육가공,127.46844318265671,36.27608249685009,대전광역시 동구,1.0,금요일
해찬빌딩,127.133608563423,36.4723238101657,신관동,1.0,금요일
해피안내과의원,127.25268309601232,36.27293088119194,충청남도 계룡시,2.0,금요일
햇살가득동물병원,127.255395002775,36.5120357595438,세종특별자치시,1.0,금요일
행복사우나,127.135257117591,36.470950703216,신관동,1.0,금요일
향설,127.12142749342787,36.46656848570068,웅진동,4.0,금요일
허외과의원,127.12391393453,36.4522563499326,중학동,2.0,금요일
헬로오드리,127.047033413254,37.3799454644151,경기도 성남시 분당구,1.0,금요일
현대요양병원,127.132979561455,36.4688398196151,신관동,1.0,금요일
현대타일,127.13333589147146,36.47318059317146,신관동,2.0,금요일
현수막마켓,127.371107526349,36.332194711893,대전광역시 서구,1.0,금요일
혜요공방,127.130201681167,36.7738820134904,충청남도 천안시 동남구,1.0,금요일
호정식품,127.42753504338198,36.3298037100938,대전광역시 중구,1.0,금요일
호텔공산여관,127.13141904831092,36.47033999769401,신관동,5.0,금요일
호텔금강,127.13106305103,36.470450735794,신관동,3.0,금요일
호텔델루나,127.132896237525,36.468617622253,신관동,1.0,금요일
호텔뮤제오,127.428067505562,36.6254200431986,충청북도 청주시 흥덕구,1.0,금요일
호텔스테이오늘/공주점,127.13009749395542,36.47053803346721,신관동,1.0,금요일
호텔춘향,127.388896656544,35.4057861503483,전라북도 남원시,2.0,금요일
호텔토랑,127.16834779451813,35.83825308073307,전라북도 전주시 덕진구,1.0,금요일
홈플러스/계룡점,127.2571595361189,36.274010878163054,충청남도 계룡시,2.0,금요일
홈플러스/문화점,127.407653264452,36.3203206885316,대전광역시 중구,1.0,금요일
홈플러스/오산점,127.06213054697176,37.17010602328164,경기도 오산시,1.0,금요일
홍성상설시장,126.66438873063,36.5998032520614,충청남도 홍성군,1.0,금요일
홍콩구락부/봉명점,127.34397943407586,36.35781701974624,대전광역시 유성구,1.0,금요일
홍휘관,127.12299594178536,36.465984916404025,웅진동,2.0,금요일
화성시립병점도서관,127.046095469425,37.212288041453,경기도 화성시,1.0,금요일
화지중앙시장,127.083967295669,36.2087408501415,충청남도 논산시,3.0,금요일
황금코다리/공주점,127.1470199363368,36.481624169898666,월송동,3.0,금요일
황무실성지,126.7378243280358,36.78256467567242,충청남도 당진시,1.0,금요일
황새바위순교성지,127.11992521500616,36.46359034239423,웅진동,9.0,금요일
회명산업,127.11121923878235,36.831611183174815,충청남도 천안시 서북구,2.0,금요일
힘내고,127.56223605303404,36.919661544738176,충청북도 음성군,1.0,금요일
힘내라신경외과의원,127.250295126735,36.4869475768162,세종특별자치시,1.0,금요일
12월의왈츠,127.246099,36.358756,반포면,0.3333333333333333,주말
24시전주명가콩나물국밥/공주점,127.13345324533223,36.46930582803515,신관동,0.5,주말
3-3커피,127.2993534613894,36.48910189598047,세종특별자치시,0.16666666666666666,주말
505펜션앤키즈캠핑장,127.02012821520432,36.50125213368652,사곡면,1.1666666666666667,주말
AK&/세종,127.25884617420112,36.50112975739499,세종특별자치시,0.16666666666666666,주말
AK플라자/평택,127.085529542295,36.9912561142959,경기도 평택시,0.16666666666666666,주말
BBQ/공주신월점,127.147894856217,36.4737560125455,월송동,0.5,주말
BBQ/세종고운점,127.23433505034365,36.52167266865738,세종특별자치시,0.16666666666666666,주말
BHC/공주대점,127.1371735925166,36.47331155619646,신관동,0.16666666666666666,주말
CGV/대전가수원,127.35069165147829,36.30552013310163,대전광역시 서구,0.16666666666666666,주말
CGV/대전가오,127.45802625059,36.3070243467936,대전광역시 동구,0.5,주말
CGV/대전탄방,127.388958657255,36.3473317836401,대전광역시 서구,0.16666666666666666,주말
CGV/동두천,127.05833099744588,37.89718408637569,경기도 동두천시,0.16666666666666666,주말
CGV/방학,127.043635927027,37.6653861881832,서울특별시 도봉구,0.16666666666666666,주말
CGV/유성노은,127.3184252503807,36.37253644408374,대전광역시 유성구,0.16666666666666666,주말
CGV/천안터미널,127.15529060596018,36.81942296501052,충청남도 천안시 동남구,0.16666666666666666,주말
CGV/청담씨네시티,127.037032355109,37.5229506730658,서울특별시 강남구,0.16666666666666666,주말
CU/공주삼우타운점,127.14545330512742,36.47687344244338,월송동,0.16666666666666666,주말
CU/공주차령휴게소점,127.123145548372,36.641653360889,정안면,0.5,주말
CU/보령명천점,126.611161875855,36.3437022412795,충청남도 보령시,0.16666666666666666,주말
CU/세종영상대점,127.212057957917,36.4595326569966,세종특별자치시,0.16666666666666666,주말
CU/율량빙그레점,127.491577094108,36.6703898571927,충청북도 청주시 청원구,0.16666666666666666,주말
CU/평택트리플AB점,127.056442311167,37.0793375557577,경기도 평택시,0.16666666666666666,주말
GDR아카데미/세종나성점,127.25816975305,36.4910400761104,세종특별자치시,0.16666666666666666,주말
GDR아카데미/세종대평점,127.27559176809083,36.472582340435295,세종특별자치시,0.16666666666666666,주말
GS25/갑천트리풀점,127.34961073481637,36.321025422626086,대전광역시 서구,0.16666666666666666,주말
GS25/검상공단,127.07509616753656,36.43034387460129,금학동,0.16666666666666666,주말
GS25/공주대타운점,127.137940110117,36.4704751050864,신관동,0.16666666666666666,주말
GS25/공주우성점,127.05078639756088,36.470239873074426,우성면,0.16666666666666666,주말
GS25/공주장승마을점,127.021544255583,36.557717915449,사곡면,0.6666666666666666,주말
GS25/공주청룡점,127.13988298860104,36.49922164333679,의당면,0.16666666666666666,주말
GS25/공주코아루점,127.13069572689268,36.471943140716256,신관동,0.16666666666666666,주말
GS25/내동굿모닝점,127.383213340667,36.3306389271715,대전광역시 서구,0.16666666666666666,주말
GS25/뉴괴정한신점,127.383790955388,36.3412241015667,대전광역시 서구,0.16666666666666666,주말
GS25/대천항점,126.509680291979,36.3255145615968,충청남도 보령시,0.16666666666666666,주말
GS25/무주덕유산점,127.776667318452,35.8992834069179,전라북도 무주군,0.16666666666666666,주말
GS25/버드내본점,127.393291456296,36.3192873892137,대전광역시 중구,0.16666666666666666,주말
GS25/비전휴먼시아점,127.09796220180544,37.00508352554548,경기도 평택시,0.16666666666666666,주말
GS25/세종KT&G점,127.256325754235,36.4990823666024,세종특별자치시,0.16666666666666666,주말
GS25/월송2단지점,127.155921876518,36.4785332923063,월송동,0.16666666666666666,주말
GS25/천안오성점,127.132582076775,36.8324435307604,충청남도 천안시 서북구,0.16666666666666666,주말
GS더프레시/공주점,127.13417401836,36.455535788487,옥룡동,3.0,주말
GS더프레시/청주점,127.47210603738456,36.61592968320832,충청북도 청주시 서원구,0.16666666666666666,주말
HSBC빌딩,126.973031354796,37.5601574812067,서울특별시 중구,0.3333333333333333,주말
ICC호텔,127.392824322163,36.377061445626,대전광역시 유성구,0.3333333333333333,주말
J1주차타워,127.187204183064,37.2310963047589,경기도 용인시 처인구,0.16666666666666666,주말
JJ오토캠핑장,126.96521647937055,36.60282441534821,유구읍,0.3333333333333333,주말
K-water/금강보관리단,126.940651195334,36.3171439932856,충청남도 부여군,0.16666666666666666,주말
KFC/세종이마트점,127.2513648668005,36.47090109477213,세종특별자치시,0.16666666666666666,주말
LG유플러스/대천동 명문당사거리점,126.596862629937,36.3501081722024,충청남도 보령시,0.16666666666666666,주말
LG전자베스트샵/공주점,127.13328297171762,36.47110153996519,신관동,0.5,주말
LG전자베스트샵/세종본점,127.25678353795762,36.49169190040468,세종특별자치시,0.16666666666666666,주말
PC토랑/충남대점,127.34470360802648,36.36084468208205,대전광역시 유성구,0.16666666666666666,주말
PROVIDENCE,127.251858844365,36.360880597064,반포면,2.0,주말
SK하이닉스/문화센터,127.425578966622,36.6510498895361,충청북도 청주시 흥덕구,0.16666666666666666,주말
SR파크원,128.906657710707,35.0935661703954,부산광역시 강서구,0.16666666666666666,주말
THEJAJA,127.25271981686,36.367796481274,반포면,0.16666666666666666,주말
Y진아헤어,127.42471625006712,36.3298191668043,대전광역시 중구,0.16666666666666666,주말
가경터미널시장,127.43443740395,36.6273506410659,충청북도 청주시 흥덕구,0.16666666666666666,주말
가덕생활체육공원,127.550109039542,36.5477784840311,충청북도 청주시 상당구,0.16666666666666666,주말
가든이화,127.047292643658,36.4806157568609,우성면,0.16666666666666666,주말
가마솥국밥보쌈/공주중동점,127.12368604020072,36.45375735814174,중학동,0.16666666666666666,주말
가마치통닭/광양우림점,127.710476985755,34.9400363897714,nan nan,0.16666666666666666,주말
가온플랫폼,127.391224062952,36.4353297964845,대전광역시 유성구,0.16666666666666666,주말
가장맛있는족발/정읍점,126.85669791397726,35.580380038781854,전라북도 정읍시,0.16666666666666666,주말
가정철물모타,127.503017096396,36.6268573652592,충청북도 청주시 상당구,0.16666666666666666,주말
가화,127.252803188447,36.362713727213,반포면,0.3333333333333333,주말
간월암,126.4111447264299,36.60374122990293,nan nan,0.16666666666666666,주말
갈마그랜드프라자,127.36814249100244,36.34352176626252,대전광역시 서구,0.16666666666666666,주말
갈비만/세종점,127.24111599130836,36.51175547821664,세종특별자치시,0.16666666666666666,주말
감나무집/동학사점,127.2518409724039,36.36517013187924,반포면,0.6666666666666666,주말
감자바위골식당,127.43837726632736,36.31508245637031,대전광역시 중구,0.16666666666666666,주말
갑동사제관,127.29403498937197,36.36147305812069,대전광역시 유성구,0.16666666666666666,주말
갑사,127.18764228867,36.3653519343217,계룡면,3.1666666666666665,주말
갑사가는길,127.203001464461,36.4290392119245,반포면,0.3333333333333333,주말
갑사한옥민박,127.17878271094833,36.373371276165216,계룡면,0.3333333333333333,주말
갑천근린공원,127.35453041695634,36.35733739480377,대전광역시 서구,0.16666666666666666,주말
강가애,127.093872020644,36.45892405673478,웅진동,0.3333333333333333,주말
강경젓갈시장,127.01464319633013,36.16074594802652,충청남도 논산시,0.16666666666666666,주말
강경해물칼국수,127.015429390544,36.1574582359664,충청남도 논산시,0.16666666666666666,주말
강백년문화관,127.168301927939,36.58552383064587,의당면,0.3333333333333333,주말
강변벚꽃십리길,127.357756388545,36.5083699457994,세종특별자치시,0.16666666666666666,주말
강풍해장국,126.29209986424031,33.2303191277753,제주특별자치도 서귀포시,0.16666666666666666,주말
개태사,127.2292659281,36.2410010381525,충청남도 논산시,0.16666666666666666,주말
갤러리아백화점/센터시티점,127.104711121408,36.8005612401544,충청남도 천안시 서북구,0.6666666666666666,주말
갤러리아백화점문화센터/센터시티점,127.104738082758,36.8006116787027,충청남도 천안시 서북구,0.16666666666666666,주말
건양대학교병원,127.342630292942,36.3067114406784,대전광역시 서구,0.16666666666666666,주말
건양대학교병원/신관,127.34268342127402,36.30587589201906,대전광역시 서구,0.16666666666666666,주말
검상골,127.429125220971,36.361227358247,대전광역시 동구,0.16666666666666666,주말
경기식당,127.23522544296128,36.357058476644696,반포면,0.16666666666666666,주말
경동택배/공주신금1영업소,127.146422735456,36.4770611824659,월송동,0.8333333333333334,주말
경복궁/당산점,126.89488508538956,37.52931041940441,서울특별시 영등포구,0.16666666666666666,주말
경성스포츠,127.378604570718,36.3366122009216,대전광역시 서구,0.16666666666666666,주말
계룡대쇼핑타운,127.244708697307,36.2956871508954,충청남도 계룡시,0.3333333333333333,주말
계룡문화예술의전당,127.234126963059,36.2728938478149,충청남도 계룡시,0.16666666666666666,주말
계룡산국립공원/갑사지구,127.18292046388726,36.36785162208931,계룡면,0.3333333333333333,주말
계룡산국립공원/동학사지구,127.2324161632085,36.35688093842831,반포면,0.16666666666666666,주말
계룡산글램핑/동월숲,127.253414306114,36.355936724677,반포면,0.3333333333333333,주말
계룡산도예촌,127.216472844121,36.3894326930772,반포면,0.5,주말
계룡산동학사스타펜션,127.24325179768738,36.36038457248373,반포면,0.16666666666666666,주말
계룡산동학사펜션,127.24318494178168,36.36029789212338,반포면,0.16666666666666666,주말
계룡산묵사랑,127.14970494112332,36.4351857266916,옥룡동,0.3333333333333333,주말
계룡산사계절펜션,127.1680102,36.3315563,계룡면,0.3333333333333333,주말
계룡산자동차야영장,127.2417764352137,36.35771423174882,반포면,0.16666666666666666,주말
계룡산장추어탕,127.25147681476852,36.36495761958389,반포면,0.3333333333333333,주말
계룡산제빵소,127.139396690445,36.3525753316874,계룡면,1.6666666666666667,주말
계룡산해피투게더펜션,127.251386680798,36.3590196950702,반포면,0.6666666666666666,주말
계룡스파텔,127.348321815294,36.3556938882431,대전광역시 서구,0.8333333333333334,주말
계룡시민체육관,127.233289934081,36.2698674830596,충청남도 계룡시,0.16666666666666666,주말
계룡장로교회,127.241740697299,36.2848464946217,충청남도 계룡시,0.16666666666666666,주말
계룡저수지,127.1538675769242,36.35815811293434,계룡면,0.16666666666666666,주말
계림식당,127.12141353904305,36.46262835767038,웅진동,0.3333333333333333,주말
계수약국,127.442707751393,36.3089709252284,대전광역시 중구,0.16666666666666666,주말
계실리마을회관,127.046236879318,36.514806292421,사곡면,0.3333333333333333,주말
계탄집/오류점,127.40540099812782,36.32171886680398,대전광역시 중구,0.16666666666666666,주말
고가네칼국수,127.123480544147,36.453480405109,중학동,4.833333333333333,주말
고기명작/엑스포점,127.395370732237,36.376395190713,대전광역시 대덕구,0.16666666666666666,주말
고기정원,127.0420937282463,36.47228211972313,사곡면,0.3333333333333333,주말
고등어밥상,127.223292398897,36.5024361811346,세종특별자치시,0.16666666666666666,주말
고란사선착장,126.913836131584,36.293138062769,충청남도 부여군,0.16666666666666666,주말
고려치과병원,127.160517524725,36.7939497325087,충청남도 천안시 동남구,0.16666666666666666,주말
고마나루1999,127.12272986830344,36.46495363265929,웅진동,5.666666666666667,주말
고맛나맛집,127.06355052258309,36.36129166259849,이인면,0.16666666666666666,주말
고박사냉면초계막국수,127.152616584855,36.4819217753059,월송동,1.3333333333333333,주말
고봉민김밥인/터미널점,127.136340362425,36.47006192203,신관동,1.1666666666666667,주말
고산식당,127.163133980596,36.8062193147979,충청남도 천안시 동남구,0.16666666666666666,주말
고성공룡박물관,128.14866266764778,34.90814900655869,경상남도 고성군,0.16666666666666666,주말
고운뜰공원,127.236289130791,36.5125653616269,세종특별자치시,0.16666666666666666,주말
고운순메밀막국수,127.23309654765973,36.49774042857859,세종특별자치시,0.3333333333333333,주말
고운풍경펜션,127.02382208128,36.529415605836,사곡면,1.0,주말
고은밥상,127.01132387763332,36.73076384112609,충청남도 아산시,0.16666666666666666,주말
고향손칼국수,127.15795949552091,36.4816340872832,월송동,3.0,주말
곡물집,127.119536485421,36.4495919367734,중학동,1.5,주말
곤드레쌈밥/[한식],127.11978506468652,36.60549080760822,정안면,1.3333333333333333,주말
곤춘칼국수,127.002491509887,36.7837240357576,충청남도 아산시,0.16666666666666666,주말
골프존조이마루,127.3904336804302,36.376348346243525,대전광역시 유성구,0.16666666666666666,주말
골프존파크/나성J스크린점,127.25818762169152,36.49104364207436,세종특별자치시,0.16666666666666666,주말
골프존파크/반석원스크린점,127.308539964093,36.391193218011,대전광역시 유성구,0.16666666666666666,주말
골프존파크/송강티박스점,127.385734386088,36.4429057004623,대전광역시 유성구,0.16666666666666666,주말
골프존파크/죽동J스크린점,127.338437384212,36.3700978259509,대전광역시 유성구,0.16666666666666666,주말
곰골식당,127.12054302648534,36.45184527360006,중학동,3.0,주말
곰골식당/월송점,127.1544019,36.47241,월송동,0.5,주말
곰나루국민관광단지,127.1108426292356,36.4704506180967,웅진동,0.3333333333333333,주말
곰선생동태씨,127.1432595,36.4673465,신관동,0.5,주말
공간태리,127.29370945748413,36.345408578017775,대전광역시 유성구,0.16666666666666666,주말
공다방,127.123063811084,36.4650901895723,웅진동,0.16666666666666666,주말
공산성/방문자센터,127.123591543858,36.4648679957674,웅진동,0.5,주말
공산성/임시주차장,127.125119228482,36.460062997186,웅진동,0.5,주말
공산성본가,127.12213547783271,36.463981556426674,웅진동,0.3333333333333333,주말
공산성부추해물칼국수,127.122730512875,36.4644791462223,웅진동,0.8333333333333334,주말
공산성입구,127.123702643839,36.4650068694618,웅진동,0.8333333333333334,주말
공세리성당,126.914074897929,36.8834059716241,충청남도 아산시,0.16666666666666666,주말
공암매운탕어죽,127.263996597949,36.367213280692,반포면,0.16666666666666666,주말
공주고마나루,127.10717629324655,36.469978428434224,웅진동,0.8333333333333334,주말
공주공산성게스트하우스,127.12275667326162,36.465125129090296,웅진동,0.5,주말
공주공산성연지,127.128507782,36.4638403638341,옥룡동,1.5,주말
공주교육대학교,127.118703273214,36.4443147559923,금학동,0.8333333333333334,주말
공주구룡사지,127.215889603945,36.384822103781,반포면,0.16666666666666666,주말
공주기독교박물관,127.122508430727,36.450980684552,중학동,0.6666666666666666,주말
공주대학교/공주신관캠퍼스,127.13997893655936,36.46903428270254,신관동,3.8333333333333335,주말
공주돈까스,127.151033740976,36.4429817628479,옥룡동,0.16666666666666666,주말
공주떡집/대전본점,127.391900814246,36.3360142157844,대전광역시 서구,0.16666666666666666,주말
공주무령왕릉과왕릉원,127.112807485909,36.46138343227811,웅진동,6.833333333333333,주말
공주문예회관,127.111398227829,36.4600629174099,웅진동,0.16666666666666666,주말
공주문학사랑방,127.12283785815,36.4524962708336,중학동,0.3333333333333333,주말
공주문화예술촌,127.121591783553,36.4579521063205,중학동,0.6666666666666666,주말
공주문화재야행,127.12231397439872,36.45425808740505,중학동,1.5,주말
공주반죽동당간지주,127.12243056891565,36.45170276296395,중학동,0.16666666666666666,주말
공주밤마실야시장,127.123730485264,36.4575910488326,중학동,1.1666666666666667,주말
공주보늬밤참,127.121675045593,36.4651179561,웅진동,0.16666666666666666,주말
공주보석사우나,127.12573028965164,36.459563057766,웅진동,0.16666666666666666,주말
공주볼트,127.134451622083,36.4722561051617,신관동,1.1666666666666667,주말
공주산림휴양마을,127.11831460575355,36.42328937341741,금학동,6.0,주말
공주산림휴양마을/목재문화체험장,127.120592193683,36.4218451068438,금학동,0.6666666666666666,주말
공주산성시장문화공원,127.12298055672876,36.457063326883016,중학동,0.6666666666666666,주말
공주삼계탕,127.139111237741,36.4977067983589,의당면,0.16666666666666666,주말
공주서혈사지,127.11013269522,36.4440908811174,웅진동,0.16666666666666666,주말
공주소풍펜션,127.0231555151218,36.52477724280031,사곡면,0.3333333333333333,주말
공주수원사지,127.135980905435,36.445592613795,옥룡동,0.16666666666666666,주말
공주숲클라이밍짐,127.1400066413,36.476922271945,신관동,0.16666666666666666,주말
공주시농업전시관,127.09892562411898,36.493361576382085,신관동,0.16666666666666666,주말
공주시립박찬호야구장,127.1306829,36.4838295,신관동,1.0,주말
공주시립탁구체육관,127.13573451231107,36.49365367348985,의당면,0.16666666666666666,주말
공주시민운동장,127.10917619058864,36.46150718420101,웅진동,2.3333333333333335,주말
공주쌍신집칼국수,127.1199634415898,36.48147015728446,신관동,8.833333333333334,주말
공주알밤센터,127.123008288461,36.461951658363,웅진동,1.3333333333333333,주말
공주에서,127.138006808179,36.478172117687,신관동,0.5,주말
공주예비군훈련장,127.135479208987,36.4833659548329,월송동,0.5,주말
공주유스호스텔,127.04687730737774,36.33327144346924,탄천면,0.3333333333333333,주말
공주의료원,127.10948174217307,36.458896372675206,웅진동,1.6666666666666667,주말
공주인절미떡카페,127.12337400039158,36.45857407179293,중학동,0.16666666666666666,주말
공주잉크관광호텔,127.13011473270711,36.469784966205495,신관동,3.0,주말
공주제일교회,127.122786184027,36.4509529115566,중학동,0.5,주말
공주중동성당,127.127452401413,36.4547580602745,옥룡동,2.8333333333333335,주말
공주중앙감리교회,127.119147565367,36.4569799807646,중학동,0.16666666666666666,주말
공주중앙장로교회,127.151894530737,36.4703397589385,월송동,0.3333333333333333,주말
공주철물,127.12320272872,36.4604796051805,웅진동,0.16666666666666666,주말
공주청소년문화센터,127.12211954973633,36.45398034017486,중학동,0.3333333333333333,주말
공주토실이쌀밤빵,127.322374598472,36.3744462524308,대전광역시 유성구,0.3333333333333333,주말
공주푸르메요양병원,127.090150568453,36.4093741302667,금학동,0.8333333333333334,주말
공주하숙마을,127.12318444807528,36.45219665630786,중학동,0.5,주말
공주학생수영장,127.17394800576,36.4833939545731,월송동,0.16666666666666666,주말
공주한남슈퍼,127.123424575901,36.458810124454,중학동,0.16666666666666666,주말
공주한옥마을,127.108481779296,36.4647290348646,웅진동,4.0,주말
공주환경성건강센터,127.12639456013324,36.43055471497616,금학동,0.3333333333333333,주말
공주휴게소/대전방향,127.16667060863466,36.49679561726721,월송동,0.5,주말
공차/공주대점,127.139423387486,36.473839286903,신관동,0.3333333333333333,주말
공차/공주중동점,127.12434864982356,36.45484584519608,중학동,0.16666666666666666,주말
광덕산환경교육센터,127.04769618223504,36.66626018257818,충청남도 천안시 동남구,0.16666666666666666,주말
광덕쉼터,127.053952060905,36.6737999912802,충청남도 천안시 동남구,0.3333333333333333,주말
광세족발/반석점,127.314180042529,36.3909415079641,대전광역시 유성구,0.16666666666666666,주말
광장순대,127.123397184078,36.4573133007952,중학동,0.3333333333333333,주말
광주시립미술관,126.88568803886822,35.18336009869683,광주광역시 북구,0.16666666666666666,주말
광천전통시장,126.62570680714056,36.50094958696774,충청남도 홍성군,0.16666666666666666,주말
괴산고추축제,127.78694237552992,36.81392881766708,충청북도 괴산군,0.16666666666666666,주말
교대역21번출구,127.12179319066,36.4485709646353,중학동,0.3333333333333333,주말
교동면옥/공주신관점,127.13983232389552,36.474603457953165,신관동,3.5,주말
교동짬뽕/귀산리점 [중식],127.1119218784861,36.49820622713023,우성면,0.3333333333333333,주말
교보문고/대전점,127.37963138237,36.3526462691852,대전광역시 서구,0.5,주말
교차로알뜰매장,127.036906410619,37.6528954731122,서울특별시 도봉구,0.16666666666666666,주말
구도로통닭/대전노은점,127.318879673862,36.3732985258416,대전광역시 유성구,0.16666666666666666,주말
구룡사,126.967605281603,36.482726169798,우성면,2.3333333333333335,주말
구룡콘도,127.23053907684552,36.324045858882485,충청남도 계룡시,0.6666666666666666,주말
구선교사가옥,127.12650808806,36.4494808788609,옥룡동,0.8333333333333334,주말
구암도서관,127.330040993171,36.3492501022673,대전광역시 유성구,0.16666666666666666,주말
구이산,127.2514485,36.3661664,반포면,1.0,주말
국가수리과학연구소,127.400066004933,36.4019024533524,대전광역시 유성구,0.16666666666666666,주말
국군대전병원,127.34959298715276,36.39926543753199,대전광역시 유성구,0.5,주말
국군수도병원,127.14907472877496,37.39237156191363,경기도 성남시 분당구,0.16666666666666666,주말
국립공주대학교/공주신관캠퍼스,127.13997893655936,36.46903428270254,신관동,15.833333333333334,주말
국립공주대학교/천안캠퍼스,127.15093333537096,36.85101236046876,충청남도 천안시 서북구,1.1666666666666667,주말
국립공주박물관,127.112231438257,36.46553452032348,웅진동,5.0,주말
국립부여박물관,126.919103408829,36.2763832025603,충청남도 부여군,2.0,주말
국립세종수목원,127.2857910242094,36.49806740864633,세종특별자치시,5.333333333333333,주말
국립중앙과학관,127.375211788533,36.3760690988584,대전광역시 유성구,0.6666666666666666,주말
국립현대미술관/청주관,127.49003495884374,36.655462784799006,충청북도 청주시 청원구,0.16666666666666666,주말
국보화학,127.318164568853,36.7685743993054,충청남도 천안시 동남구,0.16666666666666666,주말
국수정,127.13964138621144,36.47379231433297,신관동,1.0,주말
군포문화예술회관,126.92721812352,37.366622475718,경기도 군포시,0.16666666666666666,주말
굽네치킨/공주중동점,127.12390672273044,36.45470317920204,중학동,0.3333333333333333,주말
굿모닝펜션,127.021683372499,36.530609901544,사곡면,0.3333333333333333,주말
굿시즌,127.260342154365,36.4895421387274,세종특별자치시,0.16666666666666666,주말
궁글림,127.349365784098,36.3609392818977,대전광역시 유성구,0.16666666666666666,주말
궁금정원,127.137530526366,36.4716813324079,신관동,0.3333333333333333,주말
궁남지,126.912312816739,36.2696302885166,충청남도 부여군,2.1666666666666665,주말
궁남추어탕,126.912511009864,36.2755278364732,충청남도 부여군,0.16666666666666666,주말
궁중떡집,127.124174896335,36.4568966861712,중학동,0.16666666666666666,주말
권구성순대국밥/탕정역점,127.08285817835365,36.78665897147173,충청남도 아산시,0.16666666666666666,주말
권인순갈비김치찌개,127.31675109157,36.3674898152384,대전광역시 유성구,0.5,주말
귀빈식당,127.01976664844,36.556356949543,사곡면,1.3333333333333333,주말
귀산보건진료소,127.11073002967537,36.50021199496608,우성면,0.16666666666666666,주말
그때그때카페,127.107509716524,36.456535519405,웅진동,0.3333333333333333,주말
그랜드제빵소,127.278214411246,36.4674279299432,세종특별자치시,0.16666666666666666,주말
그로잉살롱/세종점,127.248541681224,36.4952617130688,세종특별자치시,0.16666666666666666,주말
그루잠/공주점,127.254997069678,36.4036257470474,반포면,0.5,주말
그리드,127.255608267163,36.388016417661,반포면,0.6666666666666666,주말
그리심글램핑장,127.14778824171589,36.58915622788467,정안면,0.16666666666666666,주말
그린브라우니/한밭대점,127.298598911082,36.3480999943589,대전광역시 유성구,0.16666666666666666,주말
글린정원/세종점,127.25620502511522,36.49902675423977,세종특별자치시,0.16666666666666666,주말
금강6경(고마나루솔밭)/웅진지구1,127.103343334595,36.4662288339297,웅진동,0.3333333333333333,주말
금강공원,129.074864304073,35.2198927806866,부산광역시 동래구,0.3333333333333333,주말
금강기사식당,127.12370666434992,36.46120857817597,웅진동,0.16666666666666666,주말
금강문화관,126.940495306627,36.3171294968167,충청남도 부여군,0.16666666666666666,주말
금강벤처텔,126.950023524326,37.3911349695643,경기도 안양시 동안구,0.16666666666666666,주말
금강수목원,127.235067729629,36.4364161578837,세종특별자치시,4.5,주말
금강수변공원,127.29197757525,36.4828300972131,세종특별자치시,0.3333333333333333,주말
금강스포츠공원,127.26498412169266,36.4785188700198,세종특별자치시,0.16666666666666666,주말
금강신관공원,127.131035302021,36.4675066270259,신관동,9.666666666666666,주말
금강억새단지,127.04590969963698,36.41673732531675,이인면,0.3333333333333333,주말
금강자연휴양림,127.22954936165344,36.4341370330684,세종특별자치시,1.0,주말
금강하구둑,126.740662530535,36.0191262858855,충청남도 서천군,0.16666666666666666,주말
금계캠핑장,126.983602486986,36.6375974539771,유구읍,0.16666666666666666,주말
